frame,mcp_x,mcp_y,pip_x,pip_y,dip_x,dip_y,tip_x,tip_y,pip_angle,dip_angle
52,432.89949858295176,622.4129060388053,374.92331478045764,944.1456400742115,513.8408188206538,1046.6238924534066,665.8352261406654,1052.7611077903964,116.20081470589746,145.89634922983913
53,432.69953936348406,621.5860552763819,374.964995269631,943.81110059918,513.9818511796733,1045.558378705384,664.9356081452944,1051.3432397725187,116.04246324473728,145.99399650317488
54,432.33698689017837,621.3885665162261,374.59404096834265,943.6868404717567,513.3870370370371,1044.826234567901,664.4912689173458,1050.4233604967014,115.92372968519848,146.04027484965397
55,432.05873526259376,621.4812433011789,373.686679174484,943.7154471544715,512.5347985347985,1045.3034188034187,663.9437054173895,1050.0262193946403,115.9233319929807,145.59561122938234
56,431.51353092783506,621.8696305841925,373.3880597014925,943.9925373134329,512.4105135217259,1046.033424491036,663.6284782191517,1050.1015160237957,116.04957330699207,145.26276702863873
57,431.8492220030681,622.4823580977427,373.06900800985824,945.0240295748614,512.3673154155081,1046.5631757800431,664.0033274613427,1050.8019181835975,115.761268200673,145.51164925983613
58,432.2352682497801,622.8386103781882,372.64234487059554,945.5425631431244,511.60759493670884,1047.3960216998191,663.114705882353,1051.6162745098038,115.77645665556884,145.35631797731372
59,432.69972097016523,624.1025971238463,372.7515096618357,946.2022946859903,511.6381215469613,1048.4576427255986,663.9523281596453,1053.509423503326,115.81929548865806,145.53724392266227
60,433.24580412152113,624.8060335670278,373.4375190956309,947.4949587534372,512.2301017354877,1049.271394374626,664.3751710654935,1054.5720430107526,115.75230629949837,145.74279428336447
61,433.4495472186287,625.8719275549806,373.0415512465374,948.5275469375192,511.98577051165597,1050.320920375416,663.8639493765121,1055.0130281034803,115.62303969168298,145.54225996850835
