frame,mcp_x,mcp_y,pip_x,pip_y,dip_x,dip_y,tip_x,tip_y,pip_angle,dip_angle
37,475.4227642276423,530.2813911472448,419.7142216240466,864.9973082099597,418.1949934123847,1073.4843214756256,415.2095469255663,1233.7335490830635,170.96807895329633,179.35020426639238
38,474.83967935871743,529.8862168782008,419.11395244504257,865.1545536114849,417.8219429169939,1073.1526577638124,414.84885290148446,1233.8917678812415,170.91890465331988,179.29625313496686
39,474.8379102478232,529.8751953561062,419.1267199289835,864.9074567243675,417.5295677539114,1073.2094935030495,414.2842979635584,1233.7006966773847,170.99820337051048,179.28089382537348
40,474.57664399092965,529.8804988662131,418.75311156370213,865.0020366598778,417.1681091004458,1073.2260687123,414.03538175046555,1233.4288374567705,170.97880522236915,179.31586468707098
41,474.34546271338723,529.9476639712489,418.81002638522426,864.8693931398417,416.9861654920386,1073.4641085878359,413.9419131361577,1233.7844391153742,171.08605396167002,179.41312278810884
42,475.3575717144763,530.0931732265955,419.8080290412129,865.3487080931027,417.9617700968839,1073.8701230688662,414.83307250912884,1234.1499739175795,171.0992441241255,179.38900234658112
43,476.47275204359676,530.7200272479564,420.76069518716577,866.2658199643492,419.3878229726272,1074.772576106421,415.900183871815,1234.7916995009193,170.95019054203652,179.1286756495334
44,477.1653577661431,531.4718586387435,421.7509476031215,867.2387959866221,420.3639639639639,1075.7050193050193,416.7480425055928,1235.8039709172258,171.0096768111562,179.08736288048192
45,477.7887103971441,532.5776439089692,422.3093192333113,867.7446574135271,421.1637111282446,1076.2955538422,417.36658490051786,1236.429544835105,170.9159223554946,178.9563796354965
46,478.06208928166774,532.8799002945841,423.2649863760218,868.5367847411444,421.58469097491593,1076.8520817170934,417.86253735397986,1236.990491714208,171.19021118752596,179.13063810564324
47,478.4533333333333,533.3331073446327,423.6123771224307,869.362600536193,422.18782249742,1077.2936016511867,418.1414464905257,1237.1830797971709,171.12341884395317,178.9428387316029
48,478.79725310660564,533.8231959886635,424.073087431694,869.8665755919853,422.5881901840491,1078.3090490797547,418.6538762725137,1238.151918559123,171.15881539093883,178.99818266162876
49,478.5858991521642,534.4018295403837,424.0759120779515,869.9780194878766,422.911554192229,1078.9496421267893,419.010989010989,1238.5910518053374,171.0928709826232,178.91959397347682
50,478.2847605893185,535.3685543278084,424.3169398907104,870.8153460837887,423.0788339670469,1079.0212927756654,419.07413249211356,1238.900893796004,171.20108603555116,178.90584989198223
51,477.99327505043715,536.1815736381977,424.51394422310756,871.4355909694555,423.14124293785306,1079.6438221567182,418.98956661316214,1239.7477260567148,171.31434689690346,178.89232946661568
52,477.9124916499666,536.4473391226898,424.3513083048919,872.0029579067121,423.2962126912465,1080.4472034110859,419.18700475435816,1240.2255678816691,171.22100257412242,178.81679711368602
53,477.77172939068095,537.0147849462365,424.44294699011675,872.2969451931715,423.16679821099706,1081.29939489608,418.98439937597504,1240.534321372855,171.31228227326164,178.84527678742904
54,476.53948241539484,537.2868834328688,424.2842081650964,872.5269179004038,423.09782030834657,1081.4896331738437,419.2186920836642,1240.967434471803,171.4656541650511,178.93190959474242
55,476.04237658366094,537.5078636959371,424.25426356589145,872.7125138427464,422.8867924528302,1081.4968553459119,418.9279916208431,1241.1068342498036,171.5926765392579,178.95444984258637
56,475.59591298615686,537.5376840254888,424.16353887399464,873.0728328865057,422.7816447538025,1081.9059035833977,418.7440860215053,1241.3341397849463,171.66440379883744,178.92841376405983
57,475.65830653804926,537.6833869239014,424.93455898446047,873.5412562924053,423.2467873065827,1082.2528193023866,419.1096,1241.7602666666667,171.87499086042408,178.97755642335412
58,475.2840711805555,537.9689670138888,425.7794535519125,874.3615300546447,424.1344624069797,1082.69874262253,420.9498265278889,1242.3221243661596,172.08064550915344,179.30943441351988
59,475.00997340425533,538.0992907801418,426.1667746813566,874.5143659537696,425.3742017879948,1083.1039591315453,422.1565537168374,1242.6246388232203,171.9568065114628,179.06216353020355
60,474.89553219448095,538.4796320630749,426.35707824513787,874.4470827679783,426.30124777183596,1082.9449961802902,423.140350877193,1242.688197767145,171.79449228286154,178.88175784265783
61,474.97424042272127,538.4755614266843,426.7549085985105,874.77070638682,427.14837872892343,1083.0386511024642,424.60654429369515,1242.8159084862996,171.73207285050714,178.9803346435996
62,474.7147998200629,538.450742240216,427.7564444444444,874.958,429.08770535241115,1083.2556968733438,426.7891963109354,1242.7372859025031,171.689703785074,178.80810801822398
63,474.654108834545,538.1154439303812,428.7982162764771,874.4570791527312,431.0775134305449,1082.7127142491684,429.7876365574207,1242.743938182787,171.60925784019432,178.91113644221045
64,474.82118625519803,538.2591376668855,430.347652137292,874.4139818909243,433.3068032571578,1083.3548726030995,433.25836030204954,1242.8473570658036,171.65209009289586,179.17119315227308
65,475.3291966035271,538.3781841933377,431.0096196868008,874.5156599552572,436.38221485777404,1083.3697873515603,438.8932884021342,1243.1909575961806,171.01534170600624,179.42658374824998
66,476.09645112127146,538.5120836054866,434.215291750503,875.0625978090766,442.43674274443504,1083.3705269089885,448.85231366029365,1243.4599612080908,170.646277467574,179.96526836203338
67,476.5244708994709,539.3269400352733,437.18033898305083,875.4531073446327,449.70043825728277,1083.4802784222738,459.33477011494244,1244.0275862068966,169.87962506843115,179.98997386138393
68,477.2301381692573,539.7573402417961,439.7712285456187,876.390243902439,455.0431859322472,1084.4455650374966,467.9536068651112,1244.6006972378652,169.45234587155522,179.58941296313787
69,477.74436419347774,540.1888815933464,441.9817826935589,877.1073519843852,458.9431137724551,1084.7270459081835,473.8884419415392,1244.76401179941,169.27060111018932,179.33517152955494
70,477.9807180851064,540.4966755319149,443.00604432505037,877.6615177971793,461.99285714285713,1085.3248677248678,478.5596008629989,1245.2540453074434,168.85372315886292,179.31000869543877
71,477.7884996695307,540.7682308878607,444.6209193870753,877.5209860093271,465.651919654208,1084.6305619120262,483.7982599238716,1245.0165851005981,168.57670341258537,179.3431523350386
72,477.66378737541527,540.708527131783,447.3133159268929,877.5322019147084,469.95511811023624,1085.0062992125984,489.89293419633225,1244.5388349514562,168.62301892070474,179.10439452207123
73,477.7860496311201,540.5262687234518,449.90576375191756,877.4111330265176,475.3787167449139,1084.4773082942097,497.90468319559227,1244.2561983471073,168.25583492561998,178.9884070826043
74,478.03117505995203,540.8923043383475,452.8965740142211,877.2471450118509,481.8728549141966,1084.0923036921477,507.55938037865747,1243.7240390131956,167.75194370573342,178.83331782922318
75,477.79522558037667,541.3659658344284,455.44628647214853,877.7931034482758,487.75709620698314,1083.764380808842,516.7620561738208,1242.5699523052465,167.28405251038234,178.56469073019966
76,477.9303385416667,541.3404947916666,457.60768894713846,877.7079510703363,492.3449550977284,1083.484944532488,523.3271221532091,1242.25983436853,166.96072690861286,178.5402480910133
77,477.89155844155846,541.4318181818181,458.68242659758204,877.5291450777202,495.7027372729598,1083.290099769762,529.4677685950413,1242.026170798898,166.52942559134036,178.19097148164678
78,477.6775741710296,541.515052356021,460.13682581786026,877.5019893899204,500.02667702667696,1083.128205128205,536.0890645586297,1240.7897233201581,166.03293033352665,178.0947653559584
79,477.3324485733245,541.439504534395,462.0,877.2019430950729,505.4027221777422,1081.3253269282093,545.4721996202875,1238.5475996745322,165.38141208394654,177.70606234099156
80,477.31475409836065,541.2664480874316,464.7980273481282,876.4817305536875,512.7118140037848,1079.918896999189,557.5001448016218,1235.9568491167101,164.60875200336338,177.2375291959226
81,477.2969460688759,541.2315356291964,467.81070234113713,876.2222965440357,521.0222563315426,1078.6520849322076,570.248672813635,1233.2394523609946,163.65010918140277,177.06440011305344
82,477.86456968108337,541.2870249017038,470.17823923858964,876.0971230802509,526.6747648902822,1077.1650992685475,580.9262872628726,1230.9986449864498,162.99045687413076,176.26851730693556
83,478.1880008663634,541.2783192549274,471.79933554817273,876.1213732004429,531.7629462041226,1076.0625942684767,588.6784381280505,1228.827160493827,162.21263992362236,176.26042978119298
84,478.59581958195815,541.0796479647964,472.4606571552096,875.5914396887159,535.7417511041829,1074.7469472590283,596.3438320209974,1225.363079615048,161.3217701658096,175.70956726260263
85,478.9151391717583,541.2498302783436,474.63841087741656,874.9738687061823,542.1502026342451,1072.4604863221884,606.5408750719631,1221.6018998272884,160.39253459952454,175.5213454023722
86,479.8986456968108,540.7625600698995,476.60208062418724,874.3424360641525,548.8184343434343,1069.7709595959595,617.5253687315634,1217.142477876106,159.15310561168997,175.28501572367466
87,480.6318407960199,540.3742158771361,479.02676240208876,874.0359007832898,554.4338070306657,1068.1082024432808,628.1042354235423,1214.1289878987898,158.49067896259209,174.4618373108328
88,480.88317962231,540.5935441370224,481.15308804204994,874.0170827858082,559.4888059701492,1067.2121890547264,635.8383233532934,1211.6458511548333,157.9750744367131,174.20979260614604
89,481.1120766488413,540.9028520499108,482.22257926306764,873.6098971722365,563.6296847853065,1065.7766195085628,642.1911589008363,1209.1069295101552,157.23238897998647,174.23104840066154
90,481.5879722781131,541.1117818019226,483.6169704861111,873.8489583333334,567.808536886257,1064.816185541574,649.6487845766974,1205.8016205644035,156.55817531783342,173.65658553547541
91,481.89157413455257,541.1214892227302,484.623379477038,874.152274225445,572.1117749564352,1062.996763754045,657.8777579010136,1202.4865831842576,155.61250279890982,173.27199758083933
92,481.69886742171883,541.3080168776371,485.3288288288288,874.2095667095666,576.6489091831558,1061.7688990360223,666.5212922173274,1197.4279001468428,154.66390997597034,172.43684621506682
93,481.50822909809085,541.7127496159754,485.52324561403503,874.3541666666666,580.3964030549396,1059.6028578467601,674.3313061106284,1193.3379669852302,153.57275727010503,172.03475340640676
94,481.53531353135315,541.683608360836,485.6978193146417,874.3295505117934,582.8464391691394,1057.8407517309595,681.093591905565,1188.820404721754,152.820717568543,171.02283289977126
95,481.70175438596493,541.6255144032922,485.5794496227252,874.0299600532624,585.5994543650793,1056.125992063492,686.4648809523809,1184.5169642857143,151.88965881872966,170.62511437426747
96,481.56611661166113,541.8996699669967,485.50065789473683,874.0480263157895,587.7165566153093,1054.4243091220346,692.626746506986,1180.5788423153692,151.13925419751155,169.79249281279974
97,481.4743929359823,541.7571743929359,485.18010928961746,873.9162841530054,589.7889207258834,1052.800382043935,696.775134522798,1176.4828660436137,150.32071771509612,169.4584385635352
98,481.50728419221565,541.9001956947162,485.1134936105696,873.738574832142,592.4918759231905,1050.9963072378139,702.4388259226969,1171.6823597791338,149.41617775390768,168.8724240233389
99,481.35981615233095,541.8540161961041,485.0525515743756,873.6232356134635,594.4319036869827,1049.1050915475294,707.360544217687,1168.1616326530611,148.7020579755436,168.448761704056
100,481.14773473407746,541.8290654410155,484.7562350900021,873.3769247451745,596.6141370128298,1046.7281529895909,711.9640307523338,1162.9505766062603,147.7907354333723,168.04871662092378
101,481.03098773402195,541.621476221218,484.42988653393274,873.0468850353243,598.681138091734,1044.2352219769436,716.3237333333333,1158.3624,146.86838799692765,167.85020305145932
102,481.0537494581708,541.444733420026,484.12903939796365,872.698317839752,600.9293233082707,1041.714536340852,721.3533975387908,1153.157035848047,145.88512185424128,167.42848699626657
103,480.9300575475874,541.3789287295264,483.4510590858416,871.9286510590858,603.1107011070111,1039.4349323493234,725.5838072028162,1147.3214189006226,144.8965057295316,166.91726949817817
104,481.0104780615586,540.6271556428727,482.61224043715845,871.6325683060109,603.9827878787878,1037.4489696969697,729.5474732006126,1142.9754977029097,144.07471715903918,166.24675926360956
105,481.3476253298153,540.1446789797712,482.77315116026887,871.2624159618304,605.6222382324687,1035.4834293948127,732.6124267888973,1138.6926406926407,143.44754636960906,165.90104648215927
106,481.5126013587552,540.0753889984659,482.5153320097066,871.2570041914846,606.6608527131782,1033.999273255814,734.7038784067086,1135.5951257861636,142.8358152446821,165.76793422687362
107,481.7017657192075,539.8238587424634,482.32742006132275,870.8355234340779,607.645786163522,1032.8706918238993,737.6454421768707,1131.6873469387756,142.38984852914177,164.95800738766164
108,481.6655780535598,539.7574569997822,482.0453159041394,870.8448801742918,609.0548872180451,1031.0458646616542,741.139628732849,1128.411622276029,141.6578440926324,164.8035111257779
109,481.75275080906147,539.6709816612729,481.9162811191892,870.8719982374972,610.6009036144578,1029.6400602409637,743.6029641185647,1124.345033801352,141.00284605500624,164.47845558547021
110,481.8312783906554,539.7713605883625,481.4744541976142,870.7125815890164,611.2243589743589,1028.389487179487,745.3432060275395,1122.0496232787737,140.48778329383057,164.37845688206232
111,481.9514917364241,539.7171066752521,481.0589584767148,871.0256939665061,612.040098400984,1027.6669126691265,746.861713106295,1119.830237358101,139.94376363826245,164.25818378652875
112,481.9600171049818,539.8067137053666,481.0913647755753,870.9701526543631,613.0758017492711,1027.040573372206,749.2880532105397,1117.596060373497,139.62943468376648,163.83669848856727
113,481.85667752443,540.0160694896852,481.25324384787467,871.2208053691276,614.6439726695949,1025.7593948267447,751.5131375579598,1114.5409582689335,139.0963339613315,163.76914184090586
114,481.7534516765286,540.8700416392724,481.0590347923681,872.1636363636363,615.1844562200353,1024.606106484986,753.5393751613735,1111.15466046992,138.53720053621996,163.3709305233299
115,481.3617571059431,541.3501291989664,480.48,872.3378531073446,616.857741617357,1023.6619822485208,756.5492063492063,1108.0285714285715,137.82126048195562,163.15595870765947
116,480.8987508218277,541.9048871356563,480.22019793072417,872.472334682861,617.8175593054536,1021.7121545610172,758.4470526864892,1104.279603547209,137.2066969905061,163.09406133709237
117,480.79635725257845,542.1643625192012,479.93284411830103,872.5528129864352,618.6923266716012,1020.7858376511225,760.6337482710926,1100.8495159059473,136.7408814744324,162.53503647561703
118,480.78534370946824,541.9669260700389,479.7294718153573,872.4420772303595,618.6129753914989,1020.2010937111608,761.1526383526383,1099.4435006435006,136.59046261646517,162.29757496412094
119,480.58714596949886,541.8394335511982,478.69249943349195,872.3836392476773,618.1764848484848,1019.3696969696969,761.3133179368746,1098.2091352322298,136.17170785058374,162.34575398809616
120,480.6253822629969,541.9842726081258,478.3109931431099,872.2988276929882,618.3146766169154,1017.9303482587063,762.4265122265122,1095.6993564993563,135.7273027302657,162.22448128136548
121,480.7472384665367,541.7060862031622,478.18633267413753,871.9975829488025,619.3762962962963,1016.2417283950617,763.6042808666144,1092.3270686504827,135.16881653668673,162.20017627449926
122,480.69511400651464,541.659066232356,477.9682959048877,871.5792602377807,619.9739583333334,1015.4818948412698,765.4170370370371,1089.061234567901,134.90660238676384,161.45460407970043
123,480.7681728880157,541.4429163938004,477.9505928853755,871.532279314888,620.9477401129943,1013.5720338983051,766.8864468864468,1086.3315018315018,134.31849951280248,161.69153864987143
124,480.7445400397088,541.0544893006838,477.96456692913387,871.2793088363953,621.7902705385951,1012.4005956813105,768.3420245398773,1083.8453476482616,133.9738962549824,161.5332522893833
125,480.9102478231748,541.0797052913597,478.26352993152193,870.9187099624475,622.2832970751753,1011.4585448392554,769.3049479166666,1082.0453125,133.83960713650075,161.34683801473446
126,480.8806336456939,540.4279339580544,478.2337947703801,870.7708196000879,623.1842040716213,1009.9300956585724,770.6324850299401,1079.3103792415168,133.37320971737765,161.3665747549521
127,481.22524859489835,540.242542153048,478.01651254953765,870.595552619991,624.0425745053844,1009.1652892561983,772.4508301404852,1076.1660280970625,132.94271154053973,160.79817282106652
128,480.96023856858847,540.0711287828584,478.1455460713504,869.8885970671919,624.6456733230926,1007.3036354326676,773.6277089783282,1073.483746130031,132.6782445283497,160.78432809577603
129,481.18237347294934,539.7107329842931,477.9339890710382,869.5608743169398,624.910209102091,1006.2742927429273,774.4960380348653,1071.1827786582144,132.36392813498972,160.52888945690265
130,481.27612262521586,539.6256476683938,477.9055445978522,869.6381766381766,625.0780980537078,1006.2429169746242,774.8195991091314,1070.027715911903,132.2821322063295,160.2050577397553
131,481.42125729099155,539.748325772305,477.90078328981724,869.723455178416,625.3369565217391,1006.1804347826087,775.6280120481928,1069.6039156626507,132.17400478199002,160.09469196786927
132,481.38664055700605,539.9699738903395,477.8713756267713,870.0039241334206,625.6335508822818,1005.8278946096203,776.4569433669511,1068.0651667959658,131.979179965745,159.83406452167114
133,481.16579177602796,540.1456692913385,477.80524344569284,870.2482925754571,626.471098265896,1005.2931117533717,776.914840010078,1066.3222474174854,131.66805394215888,159.82914544673093
134,480.8504918032787,540.8198907103824,477.77875309475576,870.6995273463875,626.823691460055,1004.685699974956,778.178134556575,1064.6796636085626,131.4209249349461,159.66798315770055
135,480.552362290442,541.3052471151752,477.4480333992529,871.2362118215776,627.2918192918193,1004.0058608058608,779.0192012288786,1063.4439324116743,131.00358688262494,159.84972387037112
136,480.50512163892444,541.4302176696543,477.3973350808213,871.256880733945,627.5853658536586,1003.6745503818673,779.8659901118917,1061.9633099141297,130.86210269379507,159.54349150988728
137,480.15233204963624,541.7856225930681,477.30990274093716,871.6032272325375,628.0988764044944,1003.4886392009987,780.5589894530291,1060.6568555310275,130.6803261766165,159.38052026296432
138,480.0036488516849,541.9776776132217,477.24204520517884,871.7421549264867,629.1900196656834,1002.4029006882988,781.4922305764411,1058.9774436090227,130.21257448558987,159.68575261537418
139,479.85239931448154,541.8710368466152,477.5338441890166,871.6602809706258,629.9945799457994,1001.4651391968465,783.0511811023622,1057.0895013123359,130.0082201437747,159.56130619407776
140,479.6098140942498,542.001513186338,477.9671122427328,871.7992785911308,631.9536295217285,999.6982277251759,785.1866969009826,1054.357268833459,129.42714191711673,159.9190585308287
141,479.6602108887454,542.0361523563589,478.2312794180573,871.6662387676508,632.7192598003409,999.1621621621622,786.3359053497942,1052.1093106995884,129.28382095435006,159.48537524084108
142,479.5637699956766,541.9204496325118,478.7740004276245,871.2991233696814,633.2231926249393,998.3961669092673,786.6308518802763,1051.390636991558,129.31376100046438,159.6062611545175
143,479.3116036505867,541.7753150803998,478.81599479843953,871.1493281317728,632.6906666666666,997.8913939393939,786.7779460005046,1051.2513247539744,129.39107198715038,159.62352076446874
144,479.156263269639,541.5044585987262,478.63366336633663,870.8477447744774,632.6748911465893,997.7760038703434,786.5303265940902,1051.00233281493,129.39722666854138,159.59493201392775
145,478.7790622992935,541.1485763219866,478.60844444444444,870.4666666666667,632.7901234567901,997.1434567901233,787.0310606060606,1049.5659090909091,129.3770894680667,159.364777042182
146,478.698423577793,541.4439113548092,478.7292902658756,870.0999780268072,633.8262567105905,995.1783796974132,788.4597014925373,1046.902985074627,128.88992295593846,159.61045252268988
147,478.3542340012928,540.3499245852187,478.53704918032787,869.6181420765026,634.5349403457511,993.1908935962989,789.7969348659004,1042.0401021711366,128.41609587654725,159.08056210063899
148,478.41969696969693,540.180303030303,478.2634124890061,869.5620052770448,635.6210703143748,991.3962083033357,791.2762881177707,1038.0186645636172,127.72165034062331,158.92537829450006
149,478.1990376202974,539.9037620297462,478.3551340745585,869.3461957706561,636.1917469730664,989.5831480108722,792.6790398416232,1034.4427121999504,127.326613784537,158.69632364360862
150,478.30604288499023,539.9434697855751,478.54917491749177,869.0921892189218,637.4107365792759,988.1997503121097,793.9652560083595,1031.6235632183907,126.90330702018524,158.64153115026883
151,478.30575307045893,539.9230769230769,478.8383514840914,868.801622891309,638.4076827757125,987.3521685254026,795.6749934946656,1029.3008066614623,126.70294543677278,158.32489411780062
152,478.4611692844677,539.7214223385689,479.46401391606867,868.4450967601653,639.8354274451835,985.6077851687608,797.1363522012578,1026.629182389937,126.32557016877297,158.46544953617467
153,478.20865800865795,539.5337662337662,479.9366754617414,868.1807387862797,640.6648308418568,984.6803042223969,798.1903663848321,1024.494747630028,126.236744709421,158.24890807985216
154,477.9733939000649,539.5695435864158,479.80578958738386,868.0157701447397,641.326623532231,983.7215432542534,799.0696517412935,1023.3514008902854,125.93564320070904,158.48658435272864
155,477.9720052083333,539.4147135416666,479.98623853211006,868.0707732634338,641.8227532984814,982.6584515807816,799.0975299210593,1021.3735676088618,125.65138898811652,158.52886112160516
156,477.42430191972073,539.2628708551483,480.1580422595946,867.6623544631307,642.3162267839687,981.8135386119257,800.2065906210391,1020.1700887198984,125.62055750313246,158.5108311044831
157,477.29300729300724,538.8981123981124,480.36120042872454,867.1667738478027,642.9322957198443,980.7133592736704,800.6980937660999,1019.4574961360123,125.46759512980486,158.86555996525803
158,476.92758393680054,538.8606539389949,480.69507208952007,866.9808478588336,643.9265367316342,980.1769115442279,801.742447516641,1018.2391193036353,125.39797658423507,158.81956682328155
159,477.09520697167756,539.1501089324619,481.74909013059295,866.888246628131,645.4237370074933,979.4135847232293,802.9130434782609,1017.1649538866928,125.32183531840415,158.9715967358591
160,477.07110241356816,539.08871493803,482.5472797927461,866.973445595855,646.4180832717418,978.740822862774,804.4841581565854,1015.9701492537314,125.25261340605248,158.9575584207919
161,477.20436379347586,539.2387124648952,483.104057591623,866.7438917975567,647.4665184086978,978.0583148010871,805.8704717227,1015.5280166796977,125.13982574494698,159.20061626347302
162,477.3887826641173,539.2156362863819,483.80415870995114,866.4483343942287,648.0767136847314,977.3855481316506,806.2370482688905,1013.9646196613595,125.15524099511146,158.99020792893555
163,477.5229810996563,538.9368556701031,484.024132730015,866.0124973066149,649.0257500590598,976.7840774864162,806.6299501704694,1013.343561500131,125.01359216872126,159.1850361689275
164,477.6751223854027,538.4766355140187,484.55721716514955,865.5084525357607,649.3704539754201,976.0145472786555,807.4373251970505,1012.6481057716754,125.04713065330894,159.2069253121966
165,478.1291033267239,538.1465080414188,485.84065460809643,864.6322136089577,650.2468577174459,975.6108597285067,808.5474126608879,1012.0422905174677,125.37348505643469,158.9400136271722
166,478.9654576856649,537.5038860103627,486.54,864.0632258064517,651.7642874662741,974.7277409860192,809.5717665615142,1011.2084647739222,125.14226335088975,159.20301709021584
