frame,mcp_x,mcp_y,pip_x,pip_y,dip_x,dip_y,tip_x,tip_y,pip_angle,dip_angle
22,499.28920926168627,579.8390126692879,500.67894497498855,922.0052296498408,516.215490615348,1133.431456402946,517.1581196581196,1299.945701357466,176.02991390393763,176.1215489063396
23,499.65526315789475,579.852850877193,500.6523321956769,922.5565415244596,516.0578512396694,1133.3898071625345,517.1515815085157,1299.867396593674,175.98754000429443,176.19726137008945
24,499.42974838566016,580.1955021153418,500.4870246085011,922.4953020134228,515.6215769593956,1134.0467422096317,516.6299538050084,1300.1551179187938,176.08495894733502,176.25580281240747
25,498.9804177545692,580.6603568320278,500.1008914981517,923.055229397695,515.3408082223779,1134.4048119598224,516.3845963348192,1300.4851411589896,176.063173125305,176.2357656138433
26,497.9538562953197,581.3601406284332,499.5083663584324,923.7173051519154,514.1866573686657,1134.8914458391446,515.1689325276939,1301.1910876132931,176.2840363513087,176.3623030560992
27,497.02106168063614,581.6658070062325,498.3958051420839,923.9517365809652,513.2054478301015,1134.8894275161588,513.7707859489512,1301.567854435178,176.2140521066625,176.17826734760374
28,495.25512227362856,581.2712051112579,496.8216490299823,923.3042328042328,511.3513703443429,1134.6062309674396,512.0953470633104,1300.8126112382404,176.32878806879765,176.32283957637043
29,494.5088071348941,580.7962095875139,495.2716457369465,922.8898435778806,509.8154211150652,1134.3240806642941,510.624140565317,1300.4295900178251,176.19279893830603,176.34398891472634
30,493.34044918834775,580.144540804981,494.1549549549549,922.2855855855855,508.62381283298583,1133.4025943942552,508.9250775471247,1299.5084705320926,176.21577594030921,176.1832937815522
31,492.4077540106952,579.6029411764706,493.49754573850953,921.5876840696118,507.9207232267037,1132.6891515994437,507.3594249201278,1299.3836528221511,176.2740118007333,175.89850261532936
32,491.39473684210526,579.0866228070175,492.75983989326215,920.5908383366688,507.4348710990502,1132.0217096336498,506.9118098159509,1298.736963190184,176.25860068248093,175.84980986951103
33,490.6891410769915,578.7414330218069,492.64032757857456,920.3050022133687,507.00960219478736,1131.339734796525,506.31082770692666,1298.1342835708926,176.43206380317426,175.86472905802916
34,490.3987688098495,578.5711354309166,492.4927927927927,920.0628378378378,506.81136950904386,1131.5205543810193,506.37370824321073,1297.7149723624127,176.47753904917917,175.9753222176123
35,489.8663468128855,578.519762394334,492.5858450546997,919.926546104041,507.4129213483146,1131.0437734082398,507.66912306558584,1297.774011299435,176.4390125116013,176.07067086690182
36,489.67960731816146,578.293395805444,492.4384527872582,919.8411831626848,507.497226074896,1131.0776699029127,507.61036036036035,1297.7097097097096,176.3851524533709,175.96125777577916
37,489.4193548387097,578.3664874551971,492.4266487213997,919.7572902646926,507.33661971830986,1131.0676056338027,507.3838606818739,1297.5244051999018,176.46862451569214,175.98018274083006
38,489.06671128960284,577.8917893797411,492.6010067848544,919.6445611731231,506.86358408097533,1130.8005521049,506.93348006847634,1297.3956957691366,176.72832669443517,176.15985237220536
39,489.4135638297872,577.8020833333333,492.86139896373055,919.4041450777202,506.86841499884974,1130.6712675408326,506.86088460588087,1297.2058314801086,176.7851139005318,176.20424878625292
40,489.7489493474895,577.9462508294625,492.88535453943007,919.3958471393859,506.9458013491509,1130.7283089090486,506.8505747126436,1297.3289312790412,176.7198654809229,176.16083707577633
41,490.821015914541,578.3117505995203,493.68209876543204,919.8117283950617,507.4094052558783,1130.855693868142,506.91367082416235,1297.45805820494,176.75846375942703,176.10796539698003
42,491.15184186882294,578.6814914645103,494.65657216494844,920.2618127147766,507.6909648502005,1131.8310922387354,506.800878477306,1297.9568081991215,177.0624222003643,176.16758603739495
43,491.7455791335101,579.5464190981432,495.1713661202185,920.9567213114755,508.05274261603375,1132.5710267229254,506.3858869972859,1299.0246730816677,177.09149142100415,175.94285520188777
44,491.9602855867916,580.2706381079875,495.3503601833661,922.1510587208032,507.71470856101996,1133.4262295081967,506.2532949916127,1299.7747423915648,177.2188530137928,176.1473837374266
45,492.25327018493454,581.1844835363103,495.49541694612117,922.7594455622624,507.6145029239766,1134.3550877192984,505.1929411764706,1300.9145098039216,177.26580155972056,175.88903130067402
46,492.2521915037087,581.6336255338279,495.76366030283083,923.5244678516567,507.32357043235703,1134.811250581125,504.79241516966067,1301.6771457085827,177.45680774723428,175.99931738425113
47,492.58232118758434,581.9867296446243,496.1221254744362,923.9272158964054,507.40084985835693,1135.3845609065156,504.5066068312141,1301.959860383944,177.53995829946194,175.95143443661135
48,492.7319819819819,582.3495495495495,496.3060145406477,924.1213923771755,507.66391374168387,1135.866024317504,504.37688957212396,1302.3118114271072,177.52876024015055,175.79827109964444
49,492.4748920699841,582.6534878436719,496.47752442996745,924.1281216069489,507.65078252744684,1136.0644709180099,503.3755305867665,1302.3031210986267,177.65373544055072,175.50898469331244
50,491.5131406044678,582.9879544459045,496.4146341463415,924.0525159305646,506.81837916063677,1136.190786300048,502.46436781609196,1302.4163473818646,178.01568385599595,175.69190594141142
51,490.0037577365163,583.2285587975243,494.5403136735144,924.4550474928208,505.1560883874,1136.167606958157,500.66413181242075,1302.9551330798479,177.89115064289484,175.58672756427703
52,489.0618173875054,583.2009611183922,493.8071111111111,924.838,504.00979689366784,1136.3400238948625,499.24339430894304,1302.900406504065,178.03401874575337,175.59907229543361
53,487.8873426110007,583.4508504528385,492.94030181979576,924.8621837549933,503.1459497206704,1136.4629888268157,498.1778982700748,1302.9036922282467,178.0866537419374,175.5290248005844
54,487.0482427417594,583.540493342065,492.6128121606949,924.6851248642779,502.65271966527195,1136.4818688981868,497.70663531870423,1303.1737199582026,178.22050635915704,175.58642802611323
55,485.8432952764719,583.4705618983658,490.9927940492794,924.6345885634588,501.7890625,1136.489346590909,496.99615384615385,1302.6638461538462,177.94744179405455,175.43058756311638
56,484.96217650962177,583.3890732138907,491.0019815059445,924.4927344782035,500.5337001375516,1136.1712517193948,496.1770754953599,1302.3059944820666,178.43616796282151,175.91960910720096
57,484.79280479680216,583.2327337330668,490.0958751393533,924.4122630992196,499.99327084835375,1135.802451333814,495.02244582043346,1302.154024767802,178.20983647022155,175.60776898443612
58,484.70037453183517,583.3135051773518,489.6196759259259,924.4125,500.0606275064874,1136.361877801368,495.13053797468353,1302.1118143459914,178.0060594605183,175.47609031797532
59,484.1452538631346,583.3931567328918,489.72706474490957,924.6867993594142,500.16057196436935,1136.318330989217,495.4689709347997,1302.4621628698612,178.1145646626957,175.56008430577714
60,484.2877454299255,583.5359963890769,490.46754098360657,925.3145355191256,500.9694583631591,1136.8580291099975,496.46826625386996,1303.0392156862745,178.19379597255474,175.60639041208745
61,485.4348404255319,584.2123226950354,491.1186206896552,926.2825287356321,502.099043715847,1137.3547358834244,497.4306128057158,1303.3308601264082,177.97396606034388,175.4108960804097
62,486.10611002391823,585.2578821482931,492.4027237354086,927.5339386078685,502.51066856330016,1138.5761024182077,497.8855345911949,1304.1524528301886,178.31180388805043,175.65783430636046
63,486.5046979865772,586.0785234899329,492.37953138815203,928.3419540229884,502.8268608414239,1139.2588996763754,498.2370088719898,1305.0453738910012,178.14765678266843,175.5784440797833
64,486.42988971415707,587.086428089129,492.795642701525,929.2396514161219,502.8819345661451,1140.8380749170221,498.5497301464919,1305.9311231046001,178.3368034184356,175.76778689371886
65,486.68875366238444,587.981969799414,492.31608422939064,930.5943100358422,503.19367497691593,1141.8638042474606,498.1520512820513,1307.318717948718,177.99361172960732,175.3072901270384
66,486.43537873679475,588.8761519442571,492.3103825136611,931.3766120218579,502.3219777620061,1142.6349656967116,497.8910709609845,1308.452736318408,178.26947993028796,175.756098752772
67,486.05310734463274,589.4964971751411,491.7657117477237,932.1607817010881,502.12871513488795,1143.4163237311386,497.3134212567882,1308.673907421774,178.1467414299527,175.52262535767088
68,485.41565452091766,589.9806567701304,491.479407979408,932.6628056628057,501.4497907949791,1144.0764760576476,496.15601744931996,1309.3820887862457,178.31364252701826,175.4656783636789
69,485.24007022163704,590.1821373710775,490.53894282632143,932.6929881337647,500.4460957773059,1144.1689077612643,495.5722264534145,1309.4945417618685,178.20412104575385,175.62917297567404
70,484.7723687176019,590.6157313500113,489.8909370199692,932.9618169848585,499.46241134751773,1144.558865248227,494.32082356007294,1309.7810789679438,178.2666137506567,175.627597720744
71,484.20314253647587,590.6199775533108,488.4155585106383,932.9408244680851,497.95637503012773,1144.3328512894673,493.2613665887243,1309.491296440634,178.120822420497,175.78748129430315
72,483.31648451730416,589.891621129326,487.7179487179487,932.3848383500557,496.98920863309354,1143.653237410072,491.29405255878277,1309.030152143845,178.22353727777372,175.51491571246453
73,483.0207522697795,589.1833117163857,486.810641627543,931.5182204337133,495.86969912343045,1142.7325278370054,490.83802995684175,1307.8492003046458,178.17834752247475,175.79861066123073
74,482.6508902411539,588.3572233491097,486.4931693989071,930.4842896174863,495.8311296682904,1141.9324982602645,490.4237869198312,1307.1310654008437,178.114787732772,175.5965929523604
75,482.84175531914894,586.6806294326241,486.54262000897256,929.0154777927322,495.26847877920835,1140.5400572246065,489.8949084524705,1305.6272886882366,178.25714209301606,175.77344840566937
76,483.2308543603364,585.7970340858786,486.9156462585034,928.48231292517,495.3386243386243,1139.6729196729195,490.0744680851064,1304.612462006079,178.33212636072403,175.88805302193919
77,483.17106481481477,584.3002314814814,486.82216014897574,927.2434823091247,495.61607142857144,1138.0267857142858,489.58118971061094,1303.7792068595927,178.22096497232954,175.52583523670467
78,484.2597459483136,583.4454664914587,487.6966418751408,926.2666215911652,496.24546525323905,1137.0329799764427,489.99012730579364,1302.6630293582748,178.25170830577045,175.51446075532976
79,485.35328798185935,582.9927437641722,488.24411833216857,925.8828325180526,496.61036513545343,1136.31542991755,490.6025641025641,1301.8192046049187,178.20630608915985,175.64434067811206
80,486.47187013564593,581.84122748499,488.60320686540194,924.8078139114724,497.2280578898226,1135.7952847805789,491.2094185740594,1301.2302025782687,178.01519305286814,175.57559580148853
81,487.16677667766777,581.3724972497249,488.9670452015141,924.0665775996437,497.2122059166084,1135.2827859305846,490.9806351665376,1300.550477665892,178.0654912570841,175.60513590869462
82,487.5817694369973,581.5424486148346,489.3676138926477,923.7710870545782,497.2428739693757,1135.3111896348646,490.9635131613239,1300.4842324732863,178.16694772723469,175.69080779882364
83,487.7762711864407,581.305988700565,489.70053120849934,923.5763612217795,497.34367653972726,1134.884579219558,490.8528104575163,1300.517908496732,178.25059643422972,175.6843122001377
84,489.078,581.9335555555555,490.0897263346792,924.4006280843427,497.7013692162417,1135.730642115203,490.90405999482795,1300.9534522885958,178.10648796560892,175.58138886034365
85,489.8423513694055,583.4542418169673,490.5512640449438,925.7076310861422,498.683863368669,1136.831566548881,492.1609195402298,1303.0005346164126,177.91270577070364,175.546043583001
86,490.3288318703579,584.7409408057619,491.379712131597,927.6719214073565,498.8756218905473,1138.4074863776357,492.5294573643411,1304.0731266149871,178.1384126374912,175.76907503979777
87,490.4436997319035,585.5844504021447,490.92665312570523,928.4229293613179,499.18224932249325,1139.7511291779583,492.4681818181818,1304.9848484848485,177.8435736347885,175.43599869343498
88,490.2445042620008,586.3447734410049,490.12429378531067,929.2465536723163,498.0741525423729,1140.6137005649719,491.59282868525895,1305.8239043824701,177.8259426996212,175.59942318672253
89,489.87502750275024,587.2114411441144,489.0024234412866,929.9107732980833,496.59272467902997,1141.7522586780788,489.51129032258063,1306.7615591397848,177.80207437357657,175.49060298815564
90,489.59321277070774,587.2527349854878,488.0080106809079,930.3360035603026,495.15817263544534,1141.8055555555554,487.9382716049382,1307.0836482741242,177.79873455764175,175.5621839820468
91,489.27710573476696,587.5349462365591,486.79003157419936,930.4336941813261,493.8061908061907,1142.027027027027,486.0,1307.5218317358892,177.68527850096834,175.4002711031318
92,489.231807122318,587.432205264322,486.5352715798963,930.4552625647959,492.8292224571294,1142.1479915433404,485.6334125098971,1307.2615465822116,177.84661183389073,175.80158294663724
93,488.9637536135201,587.5239048254391,485.98815907059867,930.5321715817695,492.06496574533423,1142.0373257736828,484.8511401486036,1307.0643095055084,177.85724553205833,175.85129625270952
94,488.60004486316734,587.3701211305519,485.777054868792,930.059639991325,491.34840989399294,1141.46925795053,483.7938526762056,1306.7806041335452,178.0184352273146,175.87387545048097
95,488.544110959527,587.0204638472032,484.6584988962472,929.2169977924943,490.60216572504703,1140.5098870056497,482.42139852786534,1305.4660883280758,177.73813455592045,175.54951901928473
96,488.6490299823633,585.5787037037037,484.52454606590453,928.3600089665994,489.97585227272725,1140.0279356060605,481.6059637912673,1304.8556975505858,177.83535495614302,175.61776767089955
97,488.8588548601864,584.265867731913,484.2061810154525,927.0437086092716,489.5286944045911,1138.6889048302248,481.37930148947095,1303.5991268618386,177.78176016941197,175.73032053321882
98,489.3753263707572,583.1518711923411,484.38277404921695,925.7080536912752,489.78304014433917,1137.404600811908,481.592960979342,1302.395817393522,177.70373936877084,175.69693168022678
99,490.0428954423592,582.0770777479893,484.9353467561521,925.6635346756151,489.97245963912627,1136.673076923077,481.6953298739807,1301.6780331109462,177.78086218009568,175.76080761793818
100,490.35871518418685,581.7225965858041,485.37077131258457,925.0277401894452,490.2994350282486,1136.504943502825,481.6825645035184,1301.44357571019,177.83251035075904,175.6743345158453
101,491.22088888888885,581.9595555555555,486.6013677476285,925.0891242003088,491.1826066572902,1136.5956399437412,482.0833333333333,1301.524115755627,177.9878442355639,175.60129977654347
102,491.72785509167215,582.4135188866799,486.97238530115237,925.509241139378,492.12826034936586,1136.950705910505,483.50380517503805,1301.527397260274,177.8090572301396,175.60337661701112
103,492.14187235935066,582.6675561485434,487.6968520914187,925.9100905562742,492.8099250936329,1137.6563670411983,483.8457596720471,1302.083269280041,177.8747941873427,175.49619687367664
104,492.2632378472222,583.0700954861111,487.6029639460296,926.3240433532404,492.6111506524318,1138.0035587188613,483.7260778128286,1302.5636172450052,177.8668326475738,175.55411176482647
105,492.2083604071908,583.4004764998916,487.4568965517241,926.9131299734748,492.3266666666666,1138.3619047619047,483.49768518518516,1302.9976851851852,177.88821885837825,175.61100233215086
106,492.14454870420013,584.8880697050938,486.9504189944134,928.098929236499,492.03164556962025,1139.8225503984997,483.16001004772664,1303.7327304697312,177.75815895019053,175.52709310623842
107,492.38983823194343,586.2490316700843,487.6957207207207,929.8441441441441,492.2353079454631,1140.8006582040432,483.3523809523809,1305.0226512226511,177.98452549369028,175.67107152642126
108,492.0440625688477,587.3485349195857,487.07690572846184,930.7406405051871,492.59470229723394,1142.2691045475854,483.5802180685358,1306.553738317757,177.67703371159863,175.36502283962884
109,491.7045402692219,588.528861510381,487.6754623364907,932.4605322507892,492.77721335268507,1143.611030478955,484.22373051784814,1307.8559577677224,177.9447311768673,175.63477290623143
110,491.37702702702705,589.5,487.5979290592641,933.3313505177351,492.1475606825282,1144.5719778899302,483.5720649895178,1308.9405136268342,178.13645248723145,175.77962428188147
111,490.9684210526316,589.8791666666666,486.9872890642121,933.9883848345386,491.4140127388535,1145.0570889360697,482.5721192586624,1309.788074133763,178.13566990432906,175.7261291829137
112,490.10205479452054,590.3461187214612,486.27303988995874,934.5488308115544,490.58766154596435,1145.749573274811,482.2158854166666,1310.3544270833331,178.1923175923715,175.91812153938298
113,489.6853497379813,590.3697881066303,485.6580086580086,934.7942583732057,490.20617554096765,1146.0423048869438,481.3568970082075,1310.1652104845116,178.09668673510254,175.68029328649746
114,489.72977236871753,590.6258733378409,485.32986352070316,934.6396021281516,490.2165589854032,1146.1244316822206,481.1124338624338,1310.4219576719574,177.9435562449042,175.50467007165702
115,489.7023088993499,590.6030038108047,485.6095366621682,934.4993252361674,490.1459537572254,1146.0893545279382,480.99168615224727,1310.4951935567678,178.08993122403265,175.58479589736731
116,489.6884959615804,590.2407771228989,485.5614973262032,934.2000891265596,490.05420827389446,1145.4246314788397,480.5941686367218,1309.591804570528,178.09408111563496,175.48352260242578
117,489.44971751412425,588.6106214689265,484.8208248816768,932.8104575163397,489.35433789954334,1143.9595890410958,479.64650537634407,1308.2013440860214,177.99952757293536,175.38736593372082
118,489.2928348909657,587.6275033377838,484.4576051779935,931.3879180151024,488.6759590183464,1142.9678341672623,479.5035019455253,1307.153307392996,178.05197042182564,175.6602352453152
119,489.18146892655363,586.8413559322034,484.466621253406,930.6260217983652,488.8411916490734,1141.842599108609,479.45883293365307,1306.5488942179588,178.02776356683688,175.55321584055147
120,488.98221922124685,586.2732388026109,484.5101858070293,929.9874636221177,488.95261669024046,1141.048090523338,479.6707946336429,1305.657894736842,178.04878126776114,175.5669003452482
121,489.1321645313554,585.9247021802652,484.35923197142216,929.5394061174369,489.0711267605634,1140.6795774647887,479.7360664523044,1305.52679528403,177.92576703655183,175.48045913853602
122,489.5946528676153,585.5717981888745,484.51151761517616,929.3855013550135,489.35319634703194,1140.4767123287672,479.89761534473814,1304.8214100570242,177.83903842373243,175.39318426623848
123,489.7409611992945,585.5132275132275,484.926,929.0042222222222,489.6363636363636,1140.4531468531468,480.3134605193428,1304.5869104398516,177.92075206597033,175.47291189726312
124,490.45841476655806,585.4946796959825,485.62118171683386,929.1257525083612,490.45757997218357,1140.4038015762633,480.9842414529914,1304.476762820513,177.88217337665856,175.38415489753666
125,490.7945813901843,585.2480568509882,486.00517668242173,929.2919198739589,490.5381414701803,1140.3596856218214,480.8097534833869,1304.3826366559485,177.97212698324216,175.37538355367155
126,490.92432312472255,585.1682201509099,485.800408719346,928.8623978201634,490.3425271098538,1140.079679396511,480.5749405233941,1304.335712397568,177.91395129410793,175.36495236036217
127,491.0904339922745,584.6221313337877,485.5034435261708,928.2695133149678,489.5335195530726,1139.3249534450651,479.98499872870576,1303.7042969743197,177.97464957971158,175.5815974836891
128,490.9865410497981,584.3225661731718,485.1971350613915,928.037517053206,488.79899135446686,1138.819404418828,478.9779299847793,1303.5875190258753,178.05604339830498,175.6099215710915
129,491.3644086742678,584.1556002682763,485.20429378531065,928.0648587570621,488.60683156654886,1139.1128386336866,478.780565805658,1303.491758917589,178.05017711559535,175.6553873927764
130,491.85026385224273,584.4283201407211,485.3883208361736,928.1247443762782,488.8518518518518,1139.4713595583162,478.75232353679974,1303.6681738256718,177.98401669385362,175.54137239184556
131,492.0028735632183,585.1392572944297,485.4781514527568,928.5804163806908,488.93018335684064,1140.308885754584,478.48895434462446,1304.5758468335787,177.97755062075814,175.42895559991797
132,492.1455964325529,585.5654403567446,485.4721088435374,929.548752834467,488.507134502924,1140.7345029239766,477.92185498334607,1305.382013835511,178.0652047253138,175.49812380336076
133,492.31805094130675,585.8112956810631,485.65032030041965,929.7596642368013,488.1510756586898,1141.4662799129803,477.4872,1306.0349333333331,178.21264480179468,175.61571006654876
134,492.42800528401585,585.9969176574195,485.5961454226894,929.8320192728866,487.86617647058824,1141.605882352941,477.6041339612768,1306.179487179487,178.24756932785357,175.817784808044
135,492.3269188232692,586.1888962618889,485.37244561634805,930.0828389364974,487.9542203147353,1142.0150214592275,477.61784776902886,1306.2580052493438,178.1435338058214,175.70098261401873
136,492.4024064171123,586.3658645276291,485.76713868285003,930.348168127669,488.7546948356807,1142.0394366197183,478.3420773714891,1306.190514043455,178.08637649911952,175.56186197047353
137,492.61248606465995,586.3328874024526,486.8804771736636,930.8013305804083,490.35034965034964,1141.7773892773891,479.79562419562416,1306.1678249678248,178.104432282502,175.3841088806661
138,493.51543415500777,585.922496113702,487.8920679227727,930.0865317515701,491.41719224480255,1141.46554543331,481.63522954091815,1305.6983532934132,178.1084945311664,175.63597942082527
139,494.26139088729013,585.5417484194462,488.930242825607,929.4132450331126,492.6800187397517,1140.6905598500819,482.93950995405817,1304.7529351710054,178.09501082084134,175.58550832244114
140,494.438679245283,584.883423180593,489.23406694176975,928.388583218707,493.3413711583924,1139.8595744680852,483.6700520833333,1303.8315104166666,178.01926065536995,175.51182689552823
141,494.651376146789,583.6867627785059,489.98097765980975,927.4485733244858,494.05,1138.7884259259258,484.40986257073564,1303.1479385610348,178.11861357491986,175.5402851913922
142,494.4861865942029,582.7355072463768,490.9703654188948,926.3905971479501,495.69635815356065,1137.8617490141498,486.8758326671995,1301.7151612043697,178.1336037703058,175.63839616089157
143,494.4828722002635,581.8803249890206,493.7387737478411,925.541450777202,500.1592386258124,1136.7054317548746,492.8562309186788,1300.8853733000276,178.1343946481013,175.71151541354243
144,494.94709677419354,581.6135483870968,495.2515432098765,925.3829365079365,504.3542106497771,1136.5146610368286,500.2221360227566,1300.6762348073441,177.58203828309036,176.08942151980597
145,494.95401554404145,581.4527202072538,496.53445566778896,925.435465768799,506.9280575539568,1136.4047961630695,505.04473085670963,1300.7963103361133,177.44279559547243,176.52317831040963
146,494.94033722438394,581.5622568093386,496.57921335970116,925.6339266095363,508.2833806818182,1136.640625,507.54736303123394,1301.5384024577572,177.09806628648113,176.5694213296273
147,494.58459845984595,581.5278327832783,496.36245954692555,925.7443365695793,508.67248197255174,1136.7478483368225,509.0358814352574,1302.1323452938116,176.95705500791402,176.78702364462535
148,493.6996289019864,582.1576075092775,495.5334221630024,926.3275594048412,508.8910751932537,1137.4506910283437,511.59350850077277,1302.4319938176197,176.68502902064682,177.31818539867243
149,492.8407059874888,582.2790437890974,494.6397628818969,926.5129958960329,509.9820916905444,1137.7301814708692,514.5373922713371,1302.6708368084514,176.14490338981844,177.4274454802638
150,492.1485434734267,582.531465421392,494.43170131902525,926.9324837916387,511.9942363112392,1137.8688760806917,519.9454740800429,1302.7628256782164,175.62036758207216,178.00122088226342
151,491.59086993970715,583.2316968130922,494.04243623570795,927.245162708883,514.1582082439837,1138.3993328568024,524.3726548445129,1303.2163968131586,174.96639844374513,178.1044332549435
152,490.726566072245,584.1083676268861,493.6490169794459,928.1246648793566,515.6551562132958,1138.8844256518676,528.5988341282458,1303.7122416534182,174.5258746839396,178.52928915831993
153,490.6297322253,584.8538781163435,494.01344797178126,928.9484126984127,517.6110720150128,1139.4196575181795,532.2126742712294,1304.1792141951837,174.16623543921278,178.66735787306504
154,490.776016540317,585.1162416724098,495.0209390862944,929.4282994923858,519.2241458910433,1139.8926592797784,534.726733694251,1304.4263985563289,174.1462029803168,178.82244970280271
155,491.00827740492167,585.2662192393735,496.4433249370277,929.7040302267003,521.7544114092337,1140.3678994440415,538.1003184713376,1304.5414012738854,174.05282418377038,178.83470756573723
156,491.45244385733156,585.5211360634082,497.90940391650525,929.7725414245749,524.7832134292565,1140.1047961630695,542.399140478109,1304.7493956486703,173.79340523169122,178.82591316943865
157,491.5299869621904,585.526075619296,499.6772207563764,929.8507036059806,529.1927341354093,1139.6463788629394,550.671198388721,1304.0566465256798,173.34724121275238,179.43472776462434
158,492.1415318230852,585.3920172599784,502.19919246298787,929.5100942126514,533.8985297662088,1138.7201735357917,558.6112804878048,1303.129319105691,173.05825421586712,179.93240290556267
159,492.9224250325945,585.297262059974,504.89812390924953,928.8841623036649,539.6892300535008,1138.043265875785,565.53683319221,1301.6796500141122,172.55223376327083,179.53213949394097
160,493.58180227471564,584.8497375328084,507.799827623357,927.9521654815773,544.8700165133286,1136.6041519226233,573.3487762237762,1301.02331002331,172.29861304066358,179.75226471051946
161,494.127650273224,584.2089617486339,510.4846365755456,927.7334180970544,549.8741159830269,1135.7713342762847,580.7229184071289,1299.0398217766638,172.00473768927174,179.9782743214228
162,494.4961698402276,583.7205077697527,512.6316023080337,926.5426098535286,554.6707622298065,1133.908077360637,588.5835364202545,1296.465746005957,171.5679044055434,179.6762163188935
163,494.6945175438596,582.9092105263157,514.4062095730918,924.9954721862872,559.5916494608855,1132.2094517091075,595.771914893617,1294.5409929078012,170.99640223034652,179.73679436127523
164,494.22066027689027,581.7454739084131,516.9232258064516,923.9787096774194,565.6671348314607,1130.133192883895,605.9651162790698,1292.0417412045317,170.4923330788601,179.3263514612456
165,493.94250645994833,581.3714470284237,519.3521850899743,923.0359897172236,571.7500595663569,1128.4198236835834,615.5958333333333,1288.8598214285714,169.94117241062307,179.02726523049338
166,493.8745123537061,581.0700043346337,521.7884403264945,922.4562100154423,578.4624794166078,1126.6370265819805,626.2273252455227,1286.625649913345,169.1615255314974,178.88987194272028
